supplier_name,model,name,description,category,sub_category,btu,image_url,price_no_vat,tipe_item,id,created_date,updated_date,created_by_id,created_by,is_sample
"הייסנס","מאייד תקרתי נסתר DC לחץ סטאטי משתנה  30K-BTU","הייסנס - מאייד תקרתי נסתר DC לחץ סטאטי משתנה  30K-BTU","","יחידות פנים","מאייד נסתר DC לחץ סטאטי משתנה","30800","","4569","מאייד","68da4f7942eb394eefb9c188","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 12K-BTU","הייסנס - מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 12K-BTU","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","12300","","2734","מאייד","68da4f7942eb394eefb9c190","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 30K-BTU","הייסנס - מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 30K-BTU","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","30800","","3320","מאייד","68da4f7942eb394eefb9c196","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד עילי מנוע DC כולל שסתום 12K BTU","הייסנס - מאייד עילי מנוע DC כולל שסתום 12K BTU","","יחידות פנים","מאייד עילי DC","12300","","1632","מאייד","68da4f7942eb394eefb9c1bb","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר לחץ סטטי נמוך AC 30K-BTU","הייסנס - מאייד תקרתי נסתר לחץ סטטי נמוך AC 30K-BTU","","יחידות פנים","מאייד נסתר לחץ נמוך","30800","","3715","מאייד","68da4f7942eb394eefb9c17c","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר DC לחץ סטאטי משתנה  48K-BTU","הייסנס - מאייד תקרתי נסתר DC לחץ סטאטי משתנה  48K-BTU","","יחידות פנים","מאייד נסתר DC לחץ סטאטי משתנה","48000","","5044","מאייד","68da4f7942eb394eefb9c18a","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד ורטיקאלי מוסב AC לחץ בינוני גבוה 24K","הייסנס - מאייד ורטיקאלי מוסב AC לחץ בינוני גבוה 24K","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","24200","","7689","מאייד","68da4f7942eb394eefb9c19a","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מ. תקרתי נסתר AC תלת פאזי לחץ סטטי גבוה 96K-BTU נדרש פילטר","הייסנס - מ. תקרתי נסתר AC תלת פאזי לחץ סטטי גבוה 96K-BTU נדרש פילטר","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","95600","","8135","מאייד","68da4f7942eb394eefb9c19e","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר צר 07K-BTU AC","הייסנס - מאייד תקרתי נסתר צר 07K-BTU AC","","יחידות פנים","מאייד נסתר צר AC","7500","","2339","מאייד","68da4f7942eb394eefb9c1a5","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר לחץ סטטי נמוך AC 14K-BTU","הייסנס - מאייד תקרתי נסתר לחץ סטטי נמוך AC 14K-BTU","","יחידות פנים","מאייד נסתר לחץ נמוך","15400","","2702","מאייד","68da4f7942eb394eefb9c177","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר לחץ סטטי נמוך AC 22K-BTU","הייסנס - מאייד תקרתי נסתר לחץ סטטי נמוך AC 22K-BTU","","יחידות פנים","מאייד נסתר לחץ נמוך","21600","","2999","מאייד","68da4f7942eb394eefb9c179","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מ. תקרתי נסתר תלת פאזי לחץ סטטי נמוך AC 96K-BTU נדרש פילטר","הייסנס - מ. תקרתי נסתר תלת פאזי לחץ סטטי נמוך AC 96K-BTU נדרש פילטר","","יחידות פנים","מאייד נסתר לחץ נמוך","95600","","8252","מאייד","68da4f7942eb394eefb9c181","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר DC לחץ סטאטי משתנה  15K-BTU","הייסנס - מאייד תקרתי נסתר DC לחץ סטאטי משתנה  15K-BTU","","יחידות פנים","מאייד נסתר DC לחץ סטאטי משתנה","15400","","3092","מאייד","68da4f7942eb394eefb9c184","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 09K-BTU","הייסנס - מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 09K-BTU","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","9600","","2624","מאייד","68da4f7942eb394eefb9c18f","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 27K-BTU","הייסנס - מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 27K-BTU","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","27400","","3259","מאייד","68da4f7942eb394eefb9c195","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר לחץ סטטי נמוך AC 09K-BTU","הייסנס - מאייד תקרתי נסתר לחץ סטטי נמוך AC 09K-BTU","","יחידות פנים","מאייד נסתר לחץ נמוך","9600","","2519","מאייד","68da4f7942eb394eefb9c175","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר DC לחץ סטאטי משתנה  12K-BTU","הייסנס - מאייד תקרתי נסתר DC לחץ סטאטי משתנה  12K-BTU","","יחידות פנים","מאייד נסתר DC לחץ סטאטי משתנה","12300","","3018","מאייד","68da4f7942eb394eefb9c183","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר לחץ סטטי נמוך AC 19K-BTU","הייסנס - מאייד תקרתי נסתר לחץ סטטי נמוך AC 19K-BTU","","יחידות פנים","מאייד נסתר לחץ נמוך","19100","","2926","מאייד","68da4f7942eb394eefb9c178","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר לחץ סטטי נמוך AC 38K-BTU","הייסנס - מאייד תקרתי נסתר לחץ סטטי נמוך AC 38K-BTU","","יחידות פנים","מאייד נסתר לחץ נמוך","38000","","3874","מאייד","68da4f7942eb394eefb9c17d","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מ.תקרתי נסתר תלת פאיזי לחץ סטטי נמוך AC 76K-BTU נדרש פילטר","הייסנס - מ.תקרתי נסתר תלת פאיזי לחץ סטטי נמוך AC 76K-BTU נדרש פילטר","","יחידות פנים","מאייד נסתר לחץ נמוך","76500","","7887","מאייד","68da4f7942eb394eefb9c180","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר DC לחץ סטאטי משתנה  19K-BTU","הייסנס - מאייד תקרתי נסתר DC לחץ סטאטי משתנה  19K-BTU","","יחידות פנים","מאייד נסתר DC לחץ סטאטי משתנה","19100","","3461","מאייד","68da4f7942eb394eefb9c185","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 38K-BTU","הייסנס - מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 38K-BTU","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","38000","","3452","מאייד","68da4f7942eb394eefb9c197","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר צר 15K-BTU DC","הייסנס - מאייד תקרתי נסתר צר 15K-BTU DC","","יחידות פנים","מאייד נסתר צר DC","14700","","3292","מאייד","68da4f7942eb394eefb9c1a1","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי & ריצפתי 30K-BTU","הייסנס - מאייד תקרתי & ריצפתי 30K-BTU","","יחידות פנים","מאייד דו תכלתי (רצפה / תקרה )","30800","","5788","מאייד","68da4f7942eb394eefb9c1b2","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר DC לחץ סטאטי משתנה  09K-BTU","הייסנס - מאייד תקרתי נסתר DC לחץ סטאטי משתנה  09K-BTU","","יחידות פנים","מאייד נסתר DC לחץ סטאטי משתנה","9600","","2912","מאייד","68da4f7942eb394eefb9c182","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר DC לחץ סטאטי משתנה  96K-BTU - נדרש פילטר","הייסנס - מאייד תקרתי נסתר DC לחץ סטאטי משתנה  96K-BTU - נדרש פילטר","","יחידות פנים","מאייד נסתר DC לחץ סטאטי משתנה","95600","","10802","מאייד","68da4f7942eb394eefb9c18d","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 22K-BTU","הייסנס - מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 22K-BTU","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","21600","","3104","מאייד","68da4f7942eb394eefb9c193","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 48K-BTU","הייסנס - מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 48K-BTU","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","48000","","3886","מאייד","68da4f7942eb394eefb9c198","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד ורטיקאלי מוסב AC לחץ בינוני גבוה 27K / 30K /38K","הייסנס - מאייד ורטיקאלי מוסב AC לחץ בינוני גבוה 27K / 30K /38K","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","38000","","8320","מאייד","68da4f7942eb394eefb9c19b","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר צר 17K-BTU DC","הייסנס - מאייד תקרתי נסתר צר 17K-BTU DC","","יחידות פנים","מאייד נסתר צר DC","17100","","3635","מאייד","68da4f7942eb394eefb9c1a2","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד ריצפתי נסתר 18K BTU","הייסנס - מאייד ריצפתי נסתר 18K BTU","","יחידות פנים","מאייד קונסולה נסתר","19200","","3367","מאייד","68da4f7942eb394eefb9c1b7","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד ריצפתי נסתר 24K BTU","הייסנס - מאייד ריצפתי נסתר 24K BTU","","יחידות פנים","מאייד קונסולה נסתר","24300","","3525","מאייד","68da4f7942eb394eefb9c1b8","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר DC לחץ סטאטי משתנה  54K-BTU","הייסנס - מאייד תקרתי נסתר DC לחץ סטאטי משתנה  54K-BTU","","יחידות פנים","מאייד נסתר DC לחץ סטאטי משתנה","54000","","5117","מאייד","68da4f7942eb394eefb9c18b","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 19K-BTU","הייסנס - מאייד תקרתי נסתר AC לחץ סטטי בינוני / גבוה 19K-BTU","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","19100","","2997","מאייד","68da4f7942eb394eefb9c192","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד ורטיקאלי מוסב AC לחץ בינוני גבוה 48K / 54K","הייסנס - מאייד ורטיקאלי מוסב AC לחץ בינוני גבוה 48K / 54K","","יחידות פנים","מאייד נסתר לחץ  בינוני / גבוה","54000","","9073","מאייד","68da4f7942eb394eefb9c19c","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי נסתר צר 19K-BTU AC","הייסנס - מאייד תקרתי נסתר צר 19K-BTU AC","","יחידות פנים","מאייד נסתר צר AC","19200","","2399","מאייד","68da4f7942eb394eefb9c1aa","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי & ריצפתי 18K-BTU","הייסנס - מאייד תקרתי & ריצפתי 18K-BTU","","יחידות פנים","מאייד דו תכלתי (רצפה / תקרה )","19200","","4894","מאייד","68da4f7942eb394eefb9c1ae","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"הייסנס","מאייד תקרתי & ריצפתי 24K-BTU","הייסנס - מאייד תקרתי & ריצפתי 24K-BTU","","יחידות פנים","מאייד דו תכלתי (רצפה / תקרה )","24300","","5104","מאייד","68da4f7942eb394eefb9c1b0","2025-09-29T09:20:57.459000","2025-09-29T09:20:57.459000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
